transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status,year,month,month_name,day,day_name,week,high_value_flag,customer_avg_transaction,suspicious_flag,daily_txn_count,high_frequency_flag,risk_level
1579,277,2024-11-29,Debit,3407.8,Entertainment,Hyderabad,Success,2024,11,November,29,Friday,48,False,2906.87,False,1,False,Low
1580,232,2024-12-14,Debit,2484.83,Bills,Mumbai,Success,2024,12,December,14,Saturday,50,False,3501.358,False,1,False,Low
1581,314,2024-04-07,Credit,531.03,Bills,Bangalore,Success,2024,4,April,7,Sunday,14,False,2622.1075,False,1,False,Low
1582,415,2024-03-22,Credit,1112.89,Groceries,Hyderabad,Success,2024,3,March,22,Friday,12,False,2347.1928571428575,False,1,False,Low
1583,366,2024-07-10,Debit,6907.25,Travel,Mumbai,Success,2024,7,July,10,Wednesday,28,False,3511.2879999999996,False,1,False,Low
1584,228,2024-09-09,Credit,3495.93,Entertainment,Bangalore,Success,2024,9,September,9,Monday,37,False,3322.3218181818183,False,1,False,Low
1585,139,2024-02-07,Credit,12800.6,Shopping,Delhi,Success,2024,2,February,7,Wednesday,6,False,4914.921818181818,False,1,False,Low
1586,436,2024-01-14,Credit,4370.31,Entertainment,Chennai,Success,2024,1,January,14,Sunday,2,False,2320.7455555555553,False,1,False,Low
1587,399,2024-12-12,Debit,8540.61,Entertainment,Mumbai,Success,2024,12,December,12,Thursday,50,False,3372.824285714286,False,1,False,Low
1588,211,2024-11-05,Debit,730.76,Travel,Delhi,Success,2024,11,November,5,Tuesday,45,False,2014.02375,False,1,False,Low
1589,391,2024-07-27,Credit,4428.46,Bills,Bangalore,Success,2024,7,July,27,Saturday,30,False,3235.542,False,1,False,Low
1590,499,2024-12-22,Debit,61.27,Bills,Hyderabad,Success,2024,12,December,22,Sunday,51,False,4331.786428571429,False,1,False,Low
1591,28,2024-03-29,Credit,3332.91,Bills,Chennai,Success,2024,3,March,29,Friday,13,False,2401.5284615384617,False,1,False,Low
1592,51,2024-02-25,Credit,1900.57,Bills,Bangalore,Success,2024,2,February,25,Sunday,8,False,6343.607499999999,False,1,False,Low
1593,491,2024-04-03,Debit,1277.43,Travel,Mumbai,Success,2024,4,April,3,Wednesday,14,False,5002.2275,False,1,False,Low
1594,442,2024-04-02,Debit,5950.31,Shopping,Chennai,Success,2024,4,April,2,Tuesday,14,False,3887.84875,False,2,False,Low
1595,261,2024-12-05,Debit,5777.95,Fuel,Delhi,Success,2024,12,December,5,Thursday,49,False,2514.5025,False,1,False,Low
1596,261,2024-03-25,Credit,67.66,Groceries,Chennai,Success,2024,3,March,25,Monday,13,False,2514.5025,False,1,False,Low
1597,350,2024-09-01,Credit,2821.02,Bills,Delhi,Success,2024,9,September,1,Sunday,35,False,2367.612,False,1,False,Low
1598,352,2024-01-22,Debit,1375.8,Bills,Bangalore,Success,2024,1,January,22,Monday,4,False,1787.205,False,1,False,Low
1599,8,2024-10-17,Debit,1611.82,Groceries,Hyderabad,Success,2024,10,October,17,Thursday,42,False,3132.74,False,1,False,Low
1600,320,2024-09-28,Debit,5352.1,Bills,Chennai,Success,2024,9,September,28,Saturday,39,False,3718.846923076923,False,1,False,Low
1601,138,2024-11-01,Credit,1112.49,Fuel,Hyderabad,Success,2024,11,November,1,Friday,44,False,2060.032142857143,False,1,False,Low
1602,38,2024-05-01,Credit,8596.68,Entertainment,Hyderabad,Success,2024,5,May,1,Wednesday,18,False,3978.4440000000004,False,1,False,Low
1603,111,2024-05-07,Credit,594.01,Groceries,Chennai,Success,2024,5,May,7,Tuesday,19,False,4311.726363636363,False,1,False,Low
1604,480,2024-04-22,Debit,3260.55,Shopping,Chennai,Success,2024,4,April,22,Monday,17,False,2681.2761538461536,False,1,False,Low
1605,368,2024-09-29,Debit,3345.19,Groceries,Hyderabad,Failed,2024,9,September,29,Sunday,39,False,3617.7883333333334,False,1,False,Low
1606,220,2024-12-01,Credit,871.84,Fuel,Mumbai,Success,2024,12,December,1,Sunday,48,False,3498.4155555555553,False,1,False,Low
1607,337,2024-05-09,Debit,1178.02,Travel,Mumbai,Success,2024,5,May,9,Thursday,19,False,3857.727777777778,False,1,False,Low
1608,223,2024-05-11,Debit,5401.77,Shopping,Chennai,Success,2024,5,May,11,Saturday,19,False,3328.3345454545456,False,1,False,Low
1609,136,2024-03-25,Debit,4304.0,Entertainment,Hyderabad,Success,2024,3,March,25,Monday,13,False,4195.296363636364,False,1,False,Low
1610,256,2024-12-15,Debit,1197.39,Bills,Hyderabad,Success,2024,12,December,15,Sunday,50,False,5449.941666666667,False,1,False,Low
1611,360,2024-03-21,Credit,2290.43,Groceries,Bangalore,Success,2024,3,March,21,Thursday,12,False,2170.159,False,1,False,Low
1612,409,2024-11-20,Debit,190.99,Shopping,Hyderabad,Success,2024,11,November,20,Wednesday,47,False,2785.256153846154,False,1,False,Low
1613,329,2024-03-09,Credit,702.41,Groceries,Mumbai,Success,2024,3,March,9,Saturday,10,False,2638.855,False,1,False,Low
1614,450,2024-05-27,Credit,1995.55,Entertainment,Bangalore,Success,2024,5,May,27,Monday,22,False,3280.749375,False,1,False,Low
1615,463,2024-01-16,Debit,269.69,Groceries,Mumbai,Success,2024,1,January,16,Tuesday,3,False,2781.9281818181817,False,1,False,Low
1616,434,2024-11-02,Credit,5560.89,Shopping,Delhi,Success,2024,11,November,2,Saturday,44,False,3570.0333333333333,False,1,False,Low
1617,451,2024-04-14,Credit,3797.61,Fuel,Chennai,Failed,2024,4,April,14,Sunday,15,False,2465.5521428571424,False,1,False,Low
1618,49,2024-06-13,Debit,8627.65,Travel,Delhi,Success,2024,6,June,13,Thursday,24,False,3235.32875,False,1,False,Low
1619,292,2024-07-19,Credit,3547.29,Shopping,Chennai,Success,2024,7,July,19,Friday,29,False,3193.3577777777778,False,1,False,Low
1620,382,2024-07-15,Credit,8460.37,Groceries,Mumbai,Success,2024,7,July,15,Monday,29,False,3167.6427272727274,False,1,False,Low
1621,324,2024-07-03,Credit,2425.76,Entertainment,Mumbai,Success,2024,7,July,3,Wednesday,27,False,2337.5308333333332,False,1,False,Low
1622,78,2024-11-17,Credit,2750.51,Bills,Delhi,Success,2024,11,November,17,Sunday,46,False,2229.8120000000004,False,1,False,Low
1623,105,2024-09-21,Credit,11313.01,Bills,Chennai,Success,2024,9,September,21,Saturday,38,False,3814.9283333333333,False,1,False,Low
1624,169,2024-12-28,Credit,3082.75,Entertainment,Chennai,Success,2024,12,December,28,Saturday,52,False,2701.3720000000003,False,1,False,Low
1625,217,2024-04-09,Credit,93.81,Groceries,Bangalore,Success,2024,4,April,9,Tuesday,15,False,2429.69375,False,1,False,Low
1626,378,2024-12-07,Credit,3859.92,Travel,Hyderabad,Success,2024,12,December,7,Saturday,49,False,5651.757272727273,False,1,False,Low
1627,119,2024-11-15,Debit,7076.47,Entertainment,Bangalore,Success,2024,11,November,15,Friday,46,False,3276.7466666666664,False,1,False,Low
1628,190,2024-08-01,Debit,4762.74,Groceries,Mumbai,Success,2024,8,August,1,Thursday,31,False,1776.445,False,1,False,Low
1629,255,2024-10-04,Debit,2630.01,Shopping,Delhi,Success,2024,10,October,4,Friday,40,False,3088.748333333333,False,1,False,Low
1630,370,2024-06-10,Credit,3337.86,Travel,Chennai,Success,2024,6,June,10,Monday,24,False,3688.661428571428,False,1,False,Low
1631,266,2024-06-05,Credit,13873.61,Fuel,Bangalore,Success,2024,6,June,5,Wednesday,23,False,4335.420833333334,True,1,False,High
1632,149,2024-09-07,Credit,285.12,Groceries,Delhi,Success,2024,9,September,7,Saturday,36,False,2861.5566666666664,False,1,False,Low
1633,164,2024-04-06,Debit,3301.04,Bills,Delhi,Success,2024,4,April,6,Saturday,14,False,3173.7692857142856,False,1,False,Low
1634,140,2024-01-18,Debit,999.7,Bills,Hyderabad,Success,2024,1,January,18,Thursday,3,False,2566.5214285714287,False,1,False,Low
1635,347,2024-11-22,Debit,3065.71,Travel,Chennai,Success,2024,11,November,22,Friday,47,False,3679.543333333333,False,1,False,Low
1636,488,2024-04-06,Credit,2806.6,Fuel,Delhi,Success,2024,4,April,6,Saturday,14,False,2589.577142857143,False,1,False,Low
1637,258,2024-01-01,Debit,499.78,Groceries,Chennai,Success,2024,1,January,1,Monday,1,False,1668.9616666666668,False,1,False,Low
1638,374,2024-08-03,Debit,694.84,Fuel,Bangalore,Success,2024,8,August,3,Saturday,31,False,2523.3455555555556,False,1,False,Low
1639,269,2024-05-11,Credit,2915.64,Shopping,Delhi,Success,2024,5,May,11,Saturday,19,False,2549.783076923077,False,1,False,Low
1640,181,2024-09-16,Debit,411.69,Fuel,Delhi,Success,2024,9,September,16,Monday,38,False,2044.0483333333332,False,1,False,Low
1641,160,2024-05-04,Credit,924.39,Shopping,Bangalore,Success,2024,5,May,4,Saturday,18,False,2691.8464285714285,False,1,False,Low
1642,351,2024-03-22,Debit,5409.9,Bills,Chennai,Failed,2024,3,March,22,Friday,12,False,5629.255,False,1,False,Low
1643,400,2024-10-09,Credit,1188.44,Shopping,Chennai,Success,2024,10,October,9,Wednesday,41,False,3013.558,False,1,False,Low
1644,288,2024-06-19,Credit,2008.64,Groceries,Delhi,Success,2024,6,June,19,Wednesday,25,False,3397.079230769231,False,1,False,Low
1645,288,2024-02-28,Credit,8497.8,Travel,Bangalore,Success,2024,2,February,28,Wednesday,9,False,3397.079230769231,False,1,False,Low
1646,380,2024-02-01,Credit,773.01,Travel,Mumbai,Success,2024,2,February,1,Thursday,5,False,2789.703076923077,False,1,False,Low
1647,226,2024-06-09,Credit,1481.05,Groceries,Chennai,Success,2024,6,June,9,Sunday,23,False,2506.471818181818,False,1,False,Low
1648,11,2024-10-10,Debit,2797.7,Groceries,Mumbai,Failed,2024,10,October,10,Thursday,41,False,3041.99,False,1,False,Low
1649,10,2024-04-15,Credit,4223.64,Groceries,Delhi,Success,2024,4,April,15,Monday,16,False,2062.145,False,1,False,Low
1650,271,2024-04-14,Credit,6957.77,Entertainment,Mumbai,Success,2024,4,April,14,Sunday,15,False,3640.87,False,1,False,Low
1651,273,2024-08-15,Credit,7412.05,Shopping,Mumbai,Success,2024,8,August,15,Thursday,33,False,3736.3058333333333,False,2,False,Low
1652,424,2024-07-06,Credit,4496.91,Groceries,Chennai,Success,2024,7,July,6,Saturday,27,False,3208.774,False,1,False,Low
1653,402,2024-03-10,Debit,777.6,Travel,Delhi,Success,2024,3,March,10,Sunday,10,False,2719.67875,False,1,False,Low
1654,183,2024-11-13,Credit,75.37,Fuel,Mumbai,Failed,2024,11,November,13,Wednesday,46,False,2550.3185714285714,False,1,False,Low
1655,457,2024-10-16,Debit,1452.42,Fuel,Chennai,Success,2024,10,October,16,Wednesday,42,False,5225.52625,False,1,False,Low
1656,153,2024-03-27,Credit,457.88,Entertainment,Mumbai,Success,2024,3,March,27,Wednesday,13,False,3259.9375,False,1,False,Low
1657,488,2024-12-27,Credit,3717.64,Shopping,Chennai,Success,2024,12,December,27,Friday,52,False,2589.577142857143,False,1,False,Low
1658,315,2024-02-25,Debit,3246.42,Shopping,Delhi,Failed,2024,2,February,25,Sunday,8,False,3089.1885714285713,False,1,False,Low
1659,334,2024-04-22,Debit,134.9,Shopping,Bangalore,Failed,2024,4,April,22,Monday,17,False,1489.34125,False,1,False,Low
1660,124,2024-01-13,Debit,5434.55,Travel,Chennai,Success,2024,1,January,13,Saturday,2,False,2652.1916666666666,False,1,False,Low
1661,473,2024-01-18,Credit,858.02,Travel,Chennai,Success,2024,1,January,18,Thursday,3,False,3334.0,False,1,False,Low
1662,114,2024-06-30,Debit,1698.1,Entertainment,Mumbai,Success,2024,6,June,30,Sunday,26,False,4208.889,False,1,False,Low
1663,278,2024-04-22,Credit,3307.26,Shopping,Delhi,Success,2024,4,April,22,Monday,17,False,4224.332,False,1,False,Low
1664,500,2024-08-16,Debit,1683.3,Shopping,Hyderabad,Success,2024,8,August,16,Friday,33,False,2431.2953333333335,False,2,False,Low
1665,414,2024-06-19,Debit,1746.36,Groceries,Hyderabad,Success,2024,6,June,19,Wednesday,25,False,2235.019411764706,False,1,False,Low
1666,468,2024-10-21,Credit,203.64,Shopping,Bangalore,Success,2024,10,October,21,Monday,43,False,2625.85,False,1,False,Low
1667,213,2024-07-07,Debit,1539.7,Travel,Delhi,Success,2024,7,July,7,Sunday,27,False,3236.6346153846152,False,1,False,Low
1668,172,2024-03-19,Debit,4342.57,Groceries,Chennai,Success,2024,3,March,19,Tuesday,12,False,3199.4700000000003,False,1,False,Low
1669,288,2024-05-25,Credit,7401.54,Groceries,Hyderabad,Success,2024,5,May,25,Saturday,21,False,3397.079230769231,False,1,False,Low
1670,435,2024-06-30,Credit,1600.73,Shopping,Bangalore,Success,2024,6,June,30,Sunday,26,False,2872.8650000000002,False,1,False,Low
1671,174,2024-10-12,Credit,1652.79,Fuel,Delhi,Failed,2024,10,October,12,Saturday,41,False,2423.25125,False,1,False,Low
1672,113,2024-09-06,Debit,3638.31,Bills,Bangalore,Success,2024,9,September,6,Friday,36,False,1639.2816666666668,False,1,False,Low
1673,376,2024-12-19,Debit,8582.14,Travel,Hyderabad,Success,2024,12,December,19,Thursday,51,False,3564.454117647059,False,1,False,Low
1674,405,2024-11-09,Debit,932.08,Fuel,Mumbai,Success,2024,11,November,9,Saturday,45,False,1444.8782352941178,False,1,False,Low
1675,483,2024-07-14,Debit,1740.23,Shopping,Mumbai,Success,2024,7,July,14,Sunday,28,False,3331.8142857142857,False,1,False,Low
1676,122,2024-11-18,Debit,4768.51,Shopping,Delhi,Success,2024,11,November,18,Monday,47,False,2962.25875,False,1,False,Low
1677,32,2024-03-11,Credit,2822.47,Fuel,Bangalore,Failed,2024,3,March,11,Monday,11,False,1869.26125,False,1,False,Low
1678,222,2024-09-04,Debit,351.58,Shopping,Chennai,Success,2024,9,September,4,Wednesday,36,False,1031.3381818181817,False,1,False,Low
1679,119,2024-05-25,Credit,2964.43,Travel,Hyderabad,Success,2024,5,May,25,Saturday,21,False,3276.7466666666664,False,1,False,Low
1680,39,2024-04-15,Debit,620.14,Groceries,Mumbai,Success,2024,4,April,15,Monday,16,False,3346.682,False,1,False,Low
1681,497,2024-09-19,Credit,2141.37,Entertainment,Mumbai,Success,2024,9,September,19,Thursday,38,False,3310.4718181818184,False,1,False,Low
1682,268,2024-10-22,Debit,2259.35,Shopping,Bangalore,Success,2024,10,October,22,Tuesday,43,False,1374.0561538461538,False,1,False,Low
1683,233,2024-03-10,Debit,6267.35,Shopping,Mumbai,Failed,2024,3,March,10,Sunday,10,False,2940.181818181818,False,1,False,Low
1684,431,2024-07-11,Credit,1862.45,Fuel,Bangalore,Success,2024,7,July,11,Thursday,28,False,3142.206,False,1,False,Low
1685,18,2024-03-08,Debit,983.19,Groceries,Hyderabad,Success,2024,3,March,8,Friday,10,False,5039.8425,False,1,False,Low
1686,149,2024-10-31,Credit,787.86,Fuel,Bangalore,Success,2024,10,October,31,Thursday,44,False,2861.5566666666664,False,1,False,Low
1687,397,2024-02-21,Debit,6220.42,Travel,Mumbai,Success,2024,2,February,21,Wednesday,8,False,2284.9615384615386,False,1,False,Low
1688,149,2024-12-28,Debit,562.64,Fuel,Bangalore,Success,2024,12,December,28,Saturday,52,False,2861.5566666666664,False,1,False,Low
1689,126,2024-10-11,Credit,1664.69,Shopping,Mumbai,Success,2024,10,October,11,Friday,41,False,1820.4841666666669,False,1,False,Low
1690,392,2024-11-29,Debit,621.71,Groceries,Delhi,Success,2024,11,November,29,Friday,48,False,3521.624,False,1,False,Low
1691,302,2024-01-09,Credit,4452.44,Travel,Mumbai,Success,2024,1,January,9,Tuesday,2,False,2584.5186666666664,False,1,False,Low
1692,360,2024-09-07,Debit,1929.49,Shopping,Mumbai,Failed,2024,9,September,7,Saturday,36,False,2170.159,False,1,False,Low
1693,238,2024-11-27,Debit,1297.63,Travel,Mumbai,Success,2024,11,November,27,Wednesday,48,False,1500.8316666666667,False,1,False,Low
1694,135,2024-10-24,Debit,1344.02,Shopping,Delhi,Success,2024,10,October,24,Thursday,43,False,1429.5375,False,1,False,Low
1695,151,2024-07-02,Debit,5735.97,Shopping,Chennai,Success,2024,7,July,2,Tuesday,27,False,4896.843333333333,False,1,False,Low
1696,236,2024-06-27,Debit,2420.79,Shopping,Mumbai,Success,2024,6,June,27,Thursday,26,False,1693.145,False,1,False,Low
1697,224,2024-07-16,Debit,3796.14,Entertainment,Chennai,Success,2024,7,July,16,Tuesday,29,False,2637.442727272727,False,1,False,Low
1698,203,2024-05-07,Debit,6820.2,Bills,Hyderabad,Success,2024,5,May,7,Tuesday,19,False,4812.872222222223,False,1,False,Low
1699,256,2024-01-20,Credit,6960.47,Groceries,Bangalore,Success,2024,1,January,20,Saturday,3,False,5449.941666666667,False,1,False,Low
1700,86,2024-11-23,Debit,1194.76,Entertainment,Chennai,Success,2024,11,November,23,Saturday,47,False,2604.4139999999998,False,1,False,Low
1701,150,2024-03-05,Debit,9138.0,Bills,Hyderabad,Success,2024,3,March,5,Tuesday,10,False,3439.9481818181816,False,1,False,Low
1702,235,2024-06-30,Debit,75.57,Travel,Bangalore,Success,2024,6,June,30,Sunday,26,False,4512.964,False,1,False,Low
1703,345,2024-08-28,Credit,1418.83,Bills,Mumbai,Success,2024,8,August,28,Wednesday,35,False,4408.75909090909,False,1,False,Low
1704,22,2024-01-24,Credit,6784.3,Bills,Mumbai,Success,2024,1,January,24,Wednesday,4,False,3092.558333333333,False,1,False,Low
1705,348,2024-03-23,Debit,963.25,Entertainment,Mumbai,Success,2024,3,March,23,Saturday,12,False,1741.7471428571428,False,1,False,Low
1706,285,2024-11-14,Debit,956.82,Groceries,Delhi,Success,2024,11,November,14,Thursday,46,False,2347.946,False,1,False,Low
1707,269,2024-07-03,Debit,1081.28,Fuel,Delhi,Success,2024,7,July,3,Wednesday,27,False,2549.783076923077,False,1,False,Low
1708,466,2024-11-11,Credit,2842.67,Bills,Delhi,Success,2024,11,November,11,Monday,46,False,3535.343636363636,False,1,False,Low
1709,258,2024-04-08,Debit,1730.54,Fuel,Delhi,Success,2024,4,April,8,Monday,15,False,1668.9616666666668,False,1,False,Low
1710,29,2024-03-02,Credit,3891.94,Fuel,Hyderabad,Success,2024,3,March,2,Saturday,9,False,3419.1572727272724,False,1,False,Low
1711,213,2024-10-12,Debit,6758.83,Shopping,Hyderabad,Success,2024,10,October,12,Saturday,41,False,3236.6346153846152,False,1,False,Low
1712,463,2024-01-22,Credit,3364.41,Fuel,Mumbai,Success,2024,1,January,22,Monday,4,False,2781.9281818181817,False,1,False,Low
1713,436,2024-07-30,Credit,686.23,Travel,Bangalore,Success,2024,7,July,30,Tuesday,31,False,2320.7455555555553,False,1,False,Low
1714,283,2024-05-05,Debit,8094.98,Travel,Delhi,Success,2024,5,May,5,Sunday,18,False,2009.299090909091,True,1,False,High
1715,50,2024-02-11,Debit,921.59,Shopping,Bangalore,Success,2024,2,February,11,Sunday,6,False,2670.887272727273,False,1,False,Low
1716,95,2024-04-07,Debit,487.18,Groceries,Hyderabad,Success,2024,4,April,7,Sunday,14,False,3129.7200000000003,False,1,False,Low
1717,463,2024-01-31,Debit,282.82,Groceries,Delhi,Failed,2024,1,January,31,Wednesday,5,False,2781.9281818181817,False,1,False,Low
1718,499,2024-06-06,Debit,2486.1,Travel,Hyderabad,Success,2024,6,June,6,Thursday,23,False,4331.786428571429,False,1,False,Low
1719,407,2024-04-21,Debit,362.31,Shopping,Hyderabad,Success,2024,4,April,21,Sunday,16,False,1926.56,False,1,False,Low
1720,88,2024-09-03,Debit,448.2,Groceries,Chennai,Success,2024,9,September,3,Tuesday,36,False,2083.3585714285714,False,1,False,Low
1721,44,2024-05-01,Credit,1070.16,Bills,Hyderabad,Success,2024,5,May,1,Wednesday,18,False,4115.232857142857,False,1,False,Low
1722,461,2024-09-29,Debit,992.41,Groceries,Mumbai,Success,2024,9,September,29,Sunday,39,False,2402.652727272727,False,1,False,Low
1723,278,2024-10-20,Debit,2780.84,Shopping,Hyderabad,Success,2024,10,October,20,Sunday,42,False,4224.332,False,1,False,Low
1724,171,2024-07-25,Credit,5090.63,Travel,Delhi,Success,2024,7,July,25,Thursday,30,False,2371.31125,False,1,False,Low
1725,421,2024-04-19,Debit,4298.27,Bills,Mumbai,Success,2024,4,April,19,Friday,16,False,3408.807,False,1,False,Low
1726,189,2024-10-04,Debit,913.4,Fuel,Hyderabad,Success,2024,10,October,4,Friday,40,False,2304.9814285714283,False,1,False,Low
1727,353,2024-02-25,Debit,844.35,Fuel,Mumbai,Success,2024,2,February,25,Sunday,8,False,2114.408888888889,False,1,False,Low
1728,184,2024-02-26,Debit,10125.85,Fuel,Hyderabad,Success,2024,2,February,26,Monday,9,False,3785.7000000000003,False,1,False,Low
1729,3,2024-10-17,Credit,24.81,Travel,Mumbai,Success,2024,10,October,17,Thursday,42,False,2661.576,False,1,False,Low
1730,191,2024-04-23,Credit,6353.81,Shopping,Bangalore,Success,2024,4,April,23,Tuesday,17,False,4859.77,False,1,False,Low
1731,118,2024-11-03,Debit,668.41,Fuel,Chennai,Success,2024,11,November,3,Sunday,44,False,2922.0266666666666,False,1,False,Low
1732,19,2024-12-06,Debit,8828.53,Groceries,Mumbai,Success,2024,12,December,6,Friday,49,False,4200.314545454546,False,1,False,Low
1733,23,2024-07-16,Credit,1257.05,Fuel,Delhi,Success,2024,7,July,16,Tuesday,29,False,1598.5628571428572,False,1,False,Low
1734,413,2024-11-16,Debit,1741.34,Entertainment,Chennai,Success,2024,11,November,16,Saturday,46,False,2364.998461538462,False,1,False,Low
