transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status
1691,302,2024-01-09,Credit,4452.44,Travel,Mumbai,Success
1692,360,2024-09-07,Debit,1929.49,Shopping,Mumbai,Failed
1693,238,2024-11-27,Debit,1297.63,Travel,Mumbai,Success
1694,135,2024-10-24,Debit,1344.02,Shopping,Delhi,Success
1695,151,2024-07-02,Debit,5735.97,Shopping,Chennai,Success
1696,236,2024-06-27,Debit,2420.79,Shopping,Mumbai,Success
1697,224,2024-07-16,Debit,3796.14,Entertainment,Chennai,Success
1698,203,2024-05-07,Debit,6820.2,Bills,Hyderabad,Success
1699,256,2024-01-20,Credit,6960.47,Groceries,Bangalore,Success
1700,86,2024-11-23,Debit,1194.76,Entertainment,Chennai,Success
1701,150,2024-03-05,Debit,9138.0,Bills,Hyderabad,Success
1702,235,2024-06-30,Debit,75.57,Travel,Bangalore,Success
1703,345,2024-08-28,Credit,1418.83,Bills,Mumbai,Success
1704,22,2024-01-24,Credit,6784.3,Bills,Mumbai,Success
1705,348,2024-03-23,Debit,963.25,Entertainment,Mumbai,Success
1706,285,2024-11-14,Debit,956.82,Groceries,Delhi,Success
1707,269,2024-07-03,Debit,1081.28,Fuel,Delhi,Success
1708,466,2024-11-11,Credit,2842.67,Bills,Delhi,Success
1709,258,2024-04-08,Debit,1730.54,Fuel,Delhi,Success
1710,29,2024-03-02,Credit,3891.94,Fuel,Hyderabad,Success
1711,213,2024-10-12,Debit,6758.83,Shopping,Hyderabad,Success
1712,463,2024-01-22,Credit,3364.41,Fuel,Mumbai,Success
1713,436,2024-07-30,Credit,686.23,Travel,Bangalore,Success
1714,283,2024-05-05,Debit,8094.98,Travel,Delhi,Success
1715,50,2024-02-11,Debit,921.59,Shopping,Bangalore,Success
1716,95,2024-04-07,Debit,487.18,Groceries,Hyderabad,Success
1717,463,2024-01-31,Debit,282.82,Groceries,Delhi,Failed
1718,499,2024-06-06,Debit,2486.1,Travel,Hyderabad,Success
1719,407,2024-04-21,Debit,362.31,Shopping,Hyderabad,Success
1720,88,2024-09-03,Debit,448.2,Groceries,Chennai,Success
1721,44,2024-05-01,Credit,1070.16,Bills,Hyderabad,Success
1722,461,2024-09-29,Debit,992.41,Groceries,Mumbai,Success
1723,278,2024-10-20,Debit,2780.84,Shopping,Hyderabad,Success
1724,171,2024-07-25,Credit,5090.63,Travel,Delhi,Success
1725,421,2024-04-19,Debit,4298.27,Bills,Mumbai,Success
1726,189,2024-10-04,Debit,913.4,Fuel,Hyderabad,Success
1727,353,2024-02-25,Debit,844.35,Fuel,Mumbai,Success
1728,184,2024-02-26,Debit,10125.85,Fuel,Hyderabad,Success
1729,3,2024-10-17,Credit,24.81,Travel,Mumbai,Success
1730,191,2024-04-23,Credit,6353.81,Shopping,Bangalore,Success
1731,118,2024-11-03,Debit,668.41,Fuel,Chennai,Success
1732,19,2024-12-06,Debit,8828.53,Groceries,Mumbai,Success
1733,23,2024-07-16,Credit,1257.05,Fuel,Delhi,Success
1734,413,2024-11-16,Debit,1741.34,Entertainment,Chennai,Success
1735,30,2024-06-27,Credit,3683.98,Travel,Chennai,Success
1736,295,2024-08-06,Credit,2657.79,Entertainment,Hyderabad,Success
1737,108,2024-10-03,Credit,1147.91,Fuel,Mumbai,Success
1738,367,2024-01-16,Debit,2421.17,Fuel,Chennai,Failed
1739,281,2024-03-01,Debit,3935.86,Entertainment,Delhi,Success
1740,128,2024-02-23,Debit,129.77,Travel,Delhi,Success
1741,229,2024-06-16,Credit,33.79,Travel,Delhi,Success
1742,111,2024-01-26,Debit,1837.84,Fuel,Hyderabad,Success
1743,136,2024-12-01,Debit,424.13,Travel,Bangalore,Success
1744,362,2024-03-05,Credit,3275.01,Bills,Mumbai,Success
1745,186,2024-04-09,Debit,722.6,Travel,Chennai,Failed
1746,144,2024-03-14,Debit,1701.4,Entertainment,Mumbai,Success
1747,72,2024-07-10,Debit,660.71,Shopping,Chennai,Failed
1748,129,2024-06-19,Credit,2385.43,Entertainment,Hyderabad,Success
1749,364,2024-09-29,Debit,370.08,Groceries,Mumbai,Success
1750,261,2024-07-05,Credit,70.13,Bills,Hyderabad,Success
1751,3,2024-01-23,Credit,157.46,Shopping,Hyderabad,Success
1752,449,2024-06-29,Credit,9254.24,Fuel,Mumbai,Success
1753,388,2024-11-22,Debit,460.45,Groceries,Mumbai,Success
1754,104,2024-04-17,Debit,3697.92,Groceries,Chennai,Success
1755,483,2024-11-30,Debit,211.03,Bills,Delhi,Failed
1756,224,2024-06-10,Credit,343.41,Shopping,Hyderabad,Success
1757,320,2024-10-28,Credit,2133.18,Groceries,Bangalore,Success
1758,362,2024-07-24,Debit,1875.74,Shopping,Chennai,Success
1759,354,2024-03-18,Credit,9083.55,Shopping,Chennai,Success
1760,491,2024-01-16,Debit,8692.3,Travel,Delhi,Success
1761,473,2024-11-22,Debit,4537.05,Groceries,Delhi,Success
1762,10,2024-04-05,Debit,2764.68,Shopping,Hyderabad,Success
1763,405,2024-05-26,Debit,1820.69,Bills,Chennai,Success
1764,384,2024-01-02,Debit,1321.0,Groceries,Chennai,Success
1765,302,2024-01-10,Debit,8817.35,Bills,Bangalore,Success
1766,231,2024-05-04,Debit,2770.77,Bills,Hyderabad,Success
1767,219,2024-03-21,Credit,2595.88,Shopping,Hyderabad,Success
1768,411,2024-05-19,Debit,791.51,Shopping,Delhi,Success
1769,66,2024-11-21,Credit,143.47,Travel,Hyderabad,Success
1770,425,2024-05-29,Credit,8711.57,Travel,Bangalore,Success
1771,112,2024-10-14,Debit,1129.48,Groceries,Hyderabad,Success
1772,13,2024-12-26,Credit,1753.36,Travel,Mumbai,Success
1773,393,2024-12-05,Credit,365.28,Fuel,Mumbai,Success
1774,500,2024-05-08,Credit,5440.62,Groceries,Bangalore,Failed
1775,420,2024-08-26,Debit,84.06,Bills,Delhi,Success
1776,86,2024-02-27,Debit,5387.14,Travel,Chennai,Success
1777,234,2024-07-16,Debit,453.46,Travel,Hyderabad,Success
1778,90,2024-07-29,Debit,6529.55,Travel,Delhi,Success
1779,314,2024-02-14,Debit,3925.47,Shopping,Delhi,Success
1780,54,2024-04-06,Credit,539.79,Bills,Hyderabad,Success
1781,12,2024-10-05,Credit,2502.87,Travel,Chennai,Success
1782,209,2024-01-23,Debit,1124.76,Entertainment,Hyderabad,Success
1783,462,2024-11-30,Credit,588.9,Entertainment,Chennai,Success
1784,14,2024-02-13,Credit,5880.87,Bills,Bangalore,Failed
1785,121,2024-01-27,Credit,1550.14,Travel,Chennai,Success
1786,418,2024-10-08,Credit,1525.2,Fuel,Delhi,Success
1787,437,2024-04-06,Debit,558.58,Fuel,Bangalore,Success
1788,377,2024-02-05,Debit,1448.98,Groceries,Mumbai,Success
1789,20,2024-04-18,Debit,6158.21,Groceries,Bangalore,Success
1790,75,2024-02-24,Credit,1353.56,Travel,Chennai,Success
1791,400,2024-07-10,Credit,9084.99,Groceries,Bangalore,Failed
1792,243,2024-08-06,Debit,8773.52,Shopping,Bangalore,Failed
1793,223,2024-07-03,Debit,469.61,Fuel,Mumbai,Success
1794,70,2024-03-09,Credit,585.53,Bills,Chennai,Success
1795,312,2024-11-12,Debit,5956.19,Travel,Delhi,Success
1796,211,2024-05-09,Debit,1496.5,Travel,Bangalore,Success
1797,101,2024-02-24,Credit,13.15,Entertainment,Hyderabad,Success
1798,186,2024-04-06,Credit,960.09,Fuel,Delhi,Success
1799,132,2024-12-01,Debit,2731.14,Fuel,Bangalore,Success
1800,111,2024-03-27,Credit,4817.32,Fuel,Delhi,Success
1801,381,2024-10-20,Debit,429.49,Groceries,Hyderabad,Success
1802,132,2024-04-28,Credit,351.43,Shopping,Delhi,Success
1803,20,2024-07-26,Credit,7656.71,Bills,Delhi,Success
1804,394,2024-11-29,Debit,4172.7,Groceries,Hyderabad,Failed
1805,24,2024-06-02,Credit,2673.18,Shopping,Hyderabad,Success
1806,227,2024-02-04,Debit,4398.44,Fuel,Hyderabad,Success
1807,154,2024-03-19,Credit,1680.33,Shopping,Mumbai,Success
1808,293,2024-03-07,Debit,4262.11,Groceries,Hyderabad,Success
1809,230,2024-12-08,Credit,1394.7,Fuel,Delhi,Success
1810,469,2024-02-03,Credit,839.52,Groceries,Hyderabad,Success
1811,310,2024-04-06,Debit,3917.06,Bills,Bangalore,Success
1812,488,2024-06-17,Credit,1632.49,Fuel,Hyderabad,Success
1813,359,2024-06-17,Debit,11950.09,Shopping,Hyderabad,Success
1814,405,2024-05-30,Credit,1289.97,Groceries,Chennai,Success
1815,202,2024-03-11,Credit,7642.67,Entertainment,Delhi,Success
1816,38,2024-01-03,Debit,8107.51,Shopping,Delhi,Failed
1817,430,2024-11-09,Credit,830.63,Shopping,Bangalore,Success
1818,260,2024-02-01,Credit,4801.75,Fuel,Mumbai,Failed
1819,188,2024-10-13,Debit,1702.58,Travel,Chennai,Success
1820,57,2024-03-22,Credit,7485.77,Shopping,Bangalore,Success
1821,429,2024-02-12,Debit,1794.19,Groceries,Bangalore,Success
1822,20,2024-04-14,Debit,4091.29,Entertainment,Delhi,Failed
1823,273,2024-01-01,Debit,1887.52,Bills,Chennai,Success
1824,119,2024-03-01,Credit,775.54,Entertainment,Delhi,Success
1825,71,2024-09-26,Credit,666.99,Groceries,Mumbai,Success
1826,4,2024-06-28,Debit,1662.41,Fuel,Delhi,Failed
1827,221,2024-08-11,Credit,4225.55,Groceries,Hyderabad,Success
1828,14,2024-01-06,Debit,2787.15,Travel,Delhi,Success
1829,3,2024-04-12,Credit,3500.31,Travel,Hyderabad,Success
1830,216,2024-01-10,Debit,995.22,Travel,Bangalore,Success
1831,229,2024-03-11,Debit,1970.07,Shopping,Mumbai,Success
1832,336,2024-03-30,Credit,136.23,Fuel,Hyderabad,Success
1833,186,2024-08-13,Debit,5103.55,Travel,Mumbai,Success
1834,55,2024-06-06,Debit,13783.33,Bills,Delhi,Success
1835,500,2024-08-15,Credit,1567.07,Bills,Delhi,Success
1836,388,2024-05-05,Debit,33.07,Groceries,Bangalore,Success
1837,376,2024-07-27,Debit,558.24,Travel,Delhi,Success
1838,254,2024-04-06,Credit,3171.2,Shopping,Hyderabad,Success
1839,24,2024-03-14,Debit,2840.86,Bills,Bangalore,Success
1840,162,2024-04-24,Debit,4651.59,Entertainment,Mumbai,Success
1841,158,2024-07-09,Debit,878.62,Fuel,Bangalore,Success
1842,82,2024-06-18,Debit,4327.1,Entertainment,Mumbai,Success
1843,403,2024-11-02,Debit,3494.1,Bills,Chennai,Success
1844,159,2024-07-22,Debit,1169.43,Bills,Hyderabad,Success
1845,188,2024-02-25,Debit,2365.59,Groceries,Hyderabad,Success
1846,60,2024-07-26,Debit,477.95,Groceries,Mumbai,Success
1847,403,2024-02-10,Credit,1807.53,Travel,Delhi,Failed
1848,305,2024-02-01,Debit,6390.87,Fuel,Delhi,Success
1849,319,2024-01-15,Debit,1640.35,Travel,Chennai,Success
1850,366,2024-03-02,Credit,5489.63,Groceries,Mumbai,Success
1851,211,2024-06-03,Debit,2676.65,Shopping,Chennai,Success
1852,406,2024-10-10,Debit,639.12,Fuel,Mumbai,Success
1853,152,2024-07-27,Debit,2610.41,Shopping,Chennai,Success
1854,109,2024-11-15,Debit,2115.56,Travel,Mumbai,Success
1855,76,2024-07-05,Debit,1525.69,Groceries,Hyderabad,Success
1856,30,2024-05-09,Debit,382.24,Fuel,Chennai,Success
1857,314,2024-05-06,Credit,1617.21,Travel,Chennai,Success
1858,486,2024-10-18,Credit,226.64,Bills,Mumbai,Success
1859,117,2024-04-23,Credit,311.98,Travel,Bangalore,Success
1860,415,2024-07-17,Credit,1613.13,Entertainment,Bangalore,Success
1861,356,2024-01-13,Credit,1093.18,Bills,Hyderabad,Success
1862,192,2024-09-27,Debit,7792.65,Shopping,Delhi,Success
1863,19,2024-03-29,Debit,1413.4,Bills,Delhi,Success
1864,432,2024-08-02,Debit,4254.69,Travel,Hyderabad,Success
1865,173,2024-10-04,Debit,2266.65,Bills,Delhi,Success
1866,228,2024-07-21,Debit,3653.06,Entertainment,Mumbai,Success
1867,350,2024-03-14,Credit,903.79,Travel,Bangalore,Success
1868,183,2024-01-25,Credit,8537.03,Entertainment,Hyderabad,Success
1869,113,2024-04-10,Debit,2265.63,Bills,Mumbai,Success
1870,183,2024-06-24,Debit,5339.33,Entertainment,Hyderabad,Success
1871,481,2024-04-26,Debit,1362.61,Bills,Bangalore,Success
1872,146,2024-06-14,Credit,316.79,Fuel,Delhi,Success
1873,319,2024-02-10,Credit,3359.92,Bills,Mumbai,Failed
1874,116,2024-12-09,Debit,23.37,Groceries,Bangalore,Success
1875,113,2024-04-29,Credit,1934.75,Entertainment,Hyderabad,Success
1876,251,2024-04-06,Debit,642.56,Entertainment,Chennai,Success
1877,476,2024-05-24,Credit,2961.55,Shopping,Mumbai,Success
1878,251,2024-08-03,Credit,11650.29,Shopping,Hyderabad,Success
1879,303,2024-08-16,Debit,1873.12,Groceries,Hyderabad,Success
1880,459,2024-11-08,Credit,5102.99,Entertainment,Bangalore,Success
1881,313,2024-05-09,Credit,2126.51,Entertainment,Hyderabad,Success
1882,118,2024-12-17,Debit,2054.58,Shopping,Mumbai,Success
1883,301,2024-11-13,Credit,7995.98,Shopping,Mumbai,Success
1884,161,2024-05-16,Debit,6620.89,Bills,Hyderabad,Success
1885,401,2024-11-19,Credit,4622.54,Travel,Bangalore,Success
1886,198,2024-12-02,Debit,1054.02,Entertainment,Mumbai,Success
1887,260,2024-09-29,Debit,2362.43,Entertainment,Chennai,Success
1888,148,2024-04-26,Credit,760.41,Bills,Delhi,Success
1889,240,2024-11-01,Credit,1760.51,Entertainment,Bangalore,Success
1890,47,2024-04-03,Debit,1986.18,Groceries,Bangalore,Success
1891,475,2024-06-16,Credit,5344.95,Shopping,Delhi,Success
1892,399,2024-07-21,Credit,6790.91,Shopping,Delhi,Success
1893,198,2024-12-06,Credit,1606.48,Travel,Mumbai,Success
1894,47,2024-05-28,Debit,53.59,Shopping,Hyderabad,Success
1895,78,2024-07-01,Debit,5936.59,Fuel,Hyderabad,Success
1896,124,2024-05-31,Debit,574.49,Groceries,Chennai,Failed
1897,75,2024-03-14,Credit,2917.65,Groceries,Hyderabad,Success
1898,359,2024-12-30,Credit,75.86,Bills,Chennai,Success
1899,137,2024-09-30,Debit,1530.01,Fuel,Chennai,Success
1900,90,2024-02-11,Debit,12797.6,Entertainment,Bangalore,Success
1901,400,2024-07-30,Credit,318.39,Travel,Bangalore,Success
1902,325,2024-04-10,Credit,1653.35,Groceries,Mumbai,Success
1903,500,2024-02-14,Credit,1100.83,Fuel,Delhi,Success
1904,61,2024-03-22,Credit,7064.42,Fuel,Delhi,Success
1905,138,2024-01-17,Debit,6105.47,Groceries,Chennai,Success
1906,50,2024-03-13,Credit,814.24,Bills,Delhi,Success
1907,259,2024-01-14,Credit,254.02,Fuel,Chennai,Success
1908,461,2024-06-05,Debit,2959.64,Shopping,Delhi,Success
1909,107,2024-08-10,Debit,1230.09,Fuel,Mumbai,Success
1910,113,2024-05-11,Credit,3345.0,Entertainment,Bangalore,Success
1911,350,2024-12-03,Debit,97.94,Groceries,Bangalore,Success
1912,254,2024-02-16,Credit,429.53,Entertainment,Chennai,Success
1913,118,2024-04-16,Credit,3478.65,Bills,Delhi,Success
1914,493,2024-04-17,Debit,716.18,Travel,Hyderabad,Success
1915,198,2024-09-21,Debit,5847.09,Shopping,Mumbai,Success
1916,337,2024-07-23,Credit,181.13,Groceries,Delhi,Success
1917,365,2024-03-19,Debit,728.06,Fuel,Hyderabad,Success
1918,51,2024-06-03,Credit,19629.85,Shopping,Mumbai,Success
1919,245,2024-09-27,Credit,1702.59,Fuel,Mumbai,Success
1920,403,2024-09-03,Credit,3641.72,Bills,Bangalore,Success
1921,426,2024-01-19,Debit,605.11,Travel,Chennai,Success
1922,35,2024-12-11,Credit,2823.82,Groceries,Delhi,Success
1923,302,2024-01-26,Credit,3885.04,Bills,Mumbai,Success
1924,410,2024-08-04,Credit,1132.72,Bills,Delhi,Success
1925,499,2024-06-02,Debit,5296.47,Travel,Mumbai,Success
1926,69,2024-06-02,Credit,2774.61,Bills,Bangalore,Success
1927,349,2024-06-22,Credit,1478.58,Bills,Chennai,Success
1928,320,2024-04-01,Credit,2446.91,Fuel,Hyderabad,Success
1929,421,2024-12-03,Debit,2579.45,Entertainment,Hyderabad,Success
1930,468,2024-06-29,Credit,542.89,Fuel,Bangalore,Success
1931,49,2024-05-10,Credit,1546.17,Travel,Mumbai,Success
1932,405,2024-10-24,Debit,1262.18,Shopping,Bangalore,Success
1933,74,2024-10-01,Debit,1536.99,Travel,Chennai,Success
1934,192,2024-09-29,Credit,4295.26,Travel,Hyderabad,Success
1935,261,2024-03-16,Credit,1976.46,Travel,Delhi,Success
1936,356,2024-06-25,Credit,8456.08,Travel,Hyderabad,Success
1937,70,2024-07-02,Debit,1043.05,Bills,Chennai,Success
1938,90,2024-11-14,Debit,1612.04,Travel,Mumbai,Success
1939,260,2024-05-10,Credit,4638.78,Shopping,Bangalore,Success
1940,126,2024-12-28,Debit,2369.14,Travel,Hyderabad,Failed
1941,231,2024-02-18,Credit,2375.78,Fuel,Hyderabad,Success
1942,295,2024-02-24,Credit,164.45,Bills,Delhi,Success
1943,498,2024-06-02,Debit,1525.48,Fuel,Bangalore,Success
1944,419,2024-12-20,Credit,947.15,Bills,Delhi,Success
1945,129,2024-07-18,Debit,21947.72,Fuel,Delhi,Success
1946,280,2024-11-03,Debit,1106.05,Groceries,Mumbai,Success
1947,313,2024-12-21,Credit,6475.36,Entertainment,Hyderabad,Success
1948,100,2024-04-27,Debit,3383.2,Entertainment,Bangalore,Success
1949,326,2024-09-19,Credit,1250.71,Bills,Mumbai,Success
1950,297,2024-02-15,Debit,2352.73,Groceries,Mumbai,Success
1951,182,2024-10-28,Credit,5507.81,Shopping,Mumbai,Success
1952,174,2024-12-21,Credit,6446.2,Groceries,Chennai,Success
1953,316,2024-07-07,Credit,524.47,Bills,Chennai,Success
1954,364,2024-11-05,Debit,1244.61,Groceries,Mumbai,Success
1955,188,2024-11-13,Credit,1224.91,Shopping,Chennai,Success
1956,57,2024-05-08,Debit,128.86,Bills,Bangalore,Success
1957,31,2024-02-18,Debit,2735.68,Entertainment,Hyderabad,Success
1958,84,2024-01-25,Debit,5789.34,Travel,Bangalore,Success
1959,152,2024-09-22,Debit,1441.74,Groceries,Hyderabad,Success
1960,473,2024-04-27,Debit,4041.64,Entertainment,Chennai,Success
1961,36,2024-05-23,Credit,2964.17,Entertainment,Bangalore,Success
1962,213,2024-07-18,Debit,1413.13,Fuel,Delhi,Success
1963,414,2024-06-05,Credit,456.17,Shopping,Mumbai,Success
1964,408,2024-12-13,Credit,3706.64,Travel,Hyderabad,Failed
1965,364,2024-05-13,Debit,5784.08,Groceries,Hyderabad,Success
1966,106,2024-05-27,Credit,3473.7,Entertainment,Delhi,Success
1967,414,2024-12-01,Credit,54.12,Entertainment,Delhi,Success
1968,342,2024-03-11,Debit,730.93,Shopping,Mumbai,Failed
1969,220,2024-08-20,Credit,216.04,Travel,Chennai,Success
1970,391,2024-11-29,Debit,2534.61,Travel,Bangalore,Success
1971,163,2024-10-25,Debit,4237.64,Entertainment,Bangalore,Success
1972,439,2024-06-02,Debit,351.55,Entertainment,Bangalore,Success
1973,220,2024-03-30,Credit,5466.74,Entertainment,Chennai,Success
1974,270,2024-11-29,Credit,2432.48,Entertainment,Mumbai,Success
1975,120,2024-07-17,Credit,3513.25,Fuel,Bangalore,Success
1976,394,2024-06-09,Credit,10663.24,Fuel,Hyderabad,Success
1977,336,2024-01-26,Debit,262.17,Travel,Hyderabad,Success
1978,400,2024-04-30,Debit,6944.7,Bills,Hyderabad,Success
1979,182,2024-10-27,Credit,404.38,Groceries,Delhi,Success
1980,479,2024-07-30,Debit,1497.48,Shopping,Delhi,Success
1981,106,2024-03-03,Credit,5720.27,Bills,Chennai,Success
1982,217,2024-03-08,Debit,7101.51,Fuel,Bangalore,Success
1983,205,2024-09-09,Debit,2117.92,Fuel,Delhi,Success
1984,70,2024-01-02,Debit,2704.98,Fuel,Hyderabad,Success
1985,44,2024-04-17,Debit,3694.52,Bills,Delhi,Success
1986,329,2024-10-12,Debit,5364.95,Fuel,Hyderabad,Success
1987,301,2024-02-18,Credit,388.66,Bills,Bangalore,Success
1988,228,2024-05-19,Credit,4983.29,Fuel,Chennai,Success
1989,184,2024-08-05,Debit,1969.15,Entertainment,Mumbai,Success
1990,107,2024-02-13,Credit,1796.91,Entertainment,Mumbai,Success
1991,84,2024-09-25,Debit,1654.42,Groceries,Hyderabad,Success
1992,338,2024-03-18,Debit,2135.23,Fuel,Delhi,Success
1993,250,2024-08-03,Debit,8704.03,Groceries,Delhi,Success
1994,363,2024-04-07,Debit,2383.57,Bills,Hyderabad,Success
1995,441,2024-08-23,Credit,9184.18,Groceries,Bangalore,Success
1996,21,2024-10-08,Debit,596.41,Fuel,Hyderabad,Success
1997,196,2024-05-28,Credit,3863.54,Bills,Bangalore,Success
1998,178,2024-10-30,Debit,5017.76,Bills,Chennai,Success
1999,417,2024-03-06,Debit,3410.15,Entertainment,Chennai,Success
2000,475,2024-08-21,Credit,2801.24,Bills,Hyderabad,Success
2001,7,2024-03-27,Debit,2495.94,Bills,Chennai,Success
2002,70,2024-03-19,Debit,5918.34,Groceries,Delhi,Success
2003,127,2024-07-23,Credit,5171.96,Travel,Bangalore,Success
2004,399,2024-10-05,Credit,391.31,Bills,Mumbai,Success
2005,466,2024-12-02,Credit,5663.25,Shopping,Mumbai,Success
2006,160,2024-09-10,Debit,1603.66,Travel,Chennai,Success
2007,248,2024-10-30,Debit,877.87,Entertainment,Bangalore,Success
2008,203,2024-05-09,Credit,6115.33,Entertainment,Delhi,Success
2009,148,2024-03-24,Credit,1697.03,Bills,Mumbai,Success
2010,472,2024-10-02,Debit,4956.48,Groceries,Delhi,Failed
2011,143,2024-07-05,Debit,917.15,Travel,Delhi,Success
2012,432,2024-02-15,Credit,11.81,Entertainment,Mumbai,Success
2013,199,2024-07-01,Credit,2052.32,Entertainment,Mumbai,Success
2014,405,2024-09-24,Credit,316.84,Shopping,Chennai,Success
2015,426,2024-10-22,Credit,4211.86,Bills,Bangalore,Success
2016,154,2024-11-17,Debit,969.2,Travel,Hyderabad,Success
2017,492,2024-04-09,Debit,1759.05,Entertainment,Bangalore,Success
2018,376,2024-03-18,Debit,273.17,Entertainment,Hyderabad,Success
2019,384,2024-09-28,Debit,1013.39,Entertainment,Mumbai,Success
2020,142,2024-12-04,Credit,4562.77,Entertainment,Delhi,Success
2021,313,2024-06-10,Debit,493.17,Groceries,Bangalore,Failed
2022,165,2024-02-13,Credit,3125.22,Fuel,Delhi,Success
2023,314,2024-08-25,Debit,7482.18,Shopping,Bangalore,Success
2024,21,2024-05-13,Debit,3416.77,Groceries,Bangalore,Success
2025,82,2024-07-10,Debit,4998.37,Shopping,Delhi,Success
2026,69,2024-12-21,Credit,346.14,Entertainment,Chennai,Success
2027,131,2024-10-04,Debit,865.97,Shopping,Mumbai,Success
2028,87,2024-01-18,Credit,6748.24,Bills,Chennai,Success
2029,218,2024-01-12,Credit,3766.91,Bills,Chennai,Success
2030,421,2024-06-28,Debit,3061.24,Fuel,Bangalore,Success
2031,472,2024-05-02,Credit,3269.85,Fuel,Mumbai,Success
2032,305,2024-09-02,Debit,1604.33,Shopping,Bangalore,Success
2033,403,2024-08-09,Credit,136.74,Groceries,Hyderabad,Success
2034,371,2024-02-20,Debit,4603.57,Groceries,Bangalore,Success
2035,345,2024-03-11,Credit,3406.26,Entertainment,Delhi,Success
2036,341,2024-02-17,Credit,1920.55,Groceries,Bangalore,Success
2037,384,2024-01-19,Debit,6900.55,Fuel,Hyderabad,Success
2038,396,2024-09-18,Debit,1229.14,Groceries,Bangalore,Success
2039,445,2024-03-24,Debit,1045.79,Entertainment,Hyderabad,Success
2040,425,2024-06-03,Debit,6185.9,Bills,Mumbai,Success
2041,161,2024-02-22,Credit,4783.47,Groceries,Bangalore,Success
2042,178,2024-04-16,Credit,2170.69,Groceries,Hyderabad,Success
2043,117,2024-12-22,Credit,420.32,Fuel,Mumbai,Success
2044,196,2024-10-30,Credit,726.49,Shopping,Delhi,Success
2045,383,2024-05-14,Debit,3203.33,Bills,Chennai,Success
2046,490,2024-03-09,Credit,1458.6,Shopping,Hyderabad,Success
2047,327,2024-01-11,Debit,5432.34,Entertainment,Delhi,Success
2048,86,2024-05-22,Credit,8984.5,Entertainment,Mumbai,Success
2049,289,2024-07-10,Debit,4914.08,Shopping,Delhi,Success
2050,81,2024-03-09,Debit,1422.25,Fuel,Bangalore,Success
2051,152,2024-01-23,Debit,4663.24,Travel,Chennai,Success
2052,61,2024-06-29,Debit,1299.01,Fuel,Hyderabad,Failed
2053,61,2024-10-19,Debit,548.53,Travel,Mumbai,Success
2054,354,2024-01-09,Credit,101.89,Travel,Chennai,Success
2055,28,2024-09-27,Debit,1461.9,Fuel,Mumbai,Success
2056,442,2024-04-02,Credit,7016.48,Travel,Delhi,Success
